11849 11849
4500 2384 80
2384 7756 80
7756 192 128
192 2506 160
2506 6004 128
6004 9352 96
9352 7179 80
7179 5065 80
5065 10054 32
10054 4882 32
4882 6568 48
6568 6328 44
6328 3226 45
3226 2379 67
2379 8338 75
8338 8601 80
8601 5594 48
5594 3153 80
3153 2334 92
2334 2785 144
2785 82 96
82 2657 128
2657 4933 64
4933 2979 96
2979 9013 32
9013 976 32
976 4460 32
4460 6340 64
6340 11668 96
11668 9814 96
9814 3083 32
3083 5058 32
5058 2124 32
2124 3016 32
3016 9997 32
9997 3897 160
3897 7100 80
7100 4056 80
4056 11185 32
11185 9254 32
9254 1907 32
1907 50 64
50 9967 64
9967 9036 128
9036 8376 96
8376 3850 32
3850 3328 96
3328 9976 80
9976 1519 48
1519 3005 32
3005 10912 130
10912 9298 81
9298 3505 73
3505 11380 111
11380 10249 153
10249 5345 105
5345 7218 27
7218 4957 112
4957 803 98
803 9830 85
9830 2462 96
2462 9476 110
9476 1479 110
1479 2059 75
2059 2213 112
2213 7295 91
7295 4147 50
4147 5757 129
5757 6429 32
6429 3924 165
3924 3047 96
3047 8721 96
8721 7059 32
7059 1788 32
1788 3331 32
3331 1879 32
1879 1597 32
1597 10812 144
10812 6869 160
6869 5004 121
5004 9436 45
9436 10786 28
10786 8458 198
8458 1562 115
1562 11507 115
11507 9870 166
9870 7266 96
7266 9616 32
9616 9370 69
9370 129 136
129 3234 32
3234 7996 32
7996 11716 32
11716 10487 32
10487 9930 32
9930 6852 32
6852 6513 70
6513 8816 142
8816 3110 32
3110 6936 43
6936 8773 146
8773 5276 43
5276 5062 81
5062 8202 239
8202 3602 128
3602 3690 96
3690 5625 32
5625 6763 160
6763 2014 32
2014 7210 32
7210 3797 32
3797 2951 32
2951 8055 96
8055 10551 231
10551 8038 32
8038 1433 64
1433 5977 96
5977 4803 32
4803 4236 64
4236 4466 96
4466 9082 32
9082 10185 32
10185 4713 32
4713 11493 96
11493 3310 32
3310 2567 32
2567 7619 64
7619 4274 323
4274 8157 32
8157 11516 64
11516 8339 32
8339 7384 32
7384 2180 32
2180 7545 32
7545 7930 32
7930 7106 64
7106 8824 111
8824 10004 69
10004 41 89
41 6839 32
6839 7585 32
7585 5520 96
5520 524 85
524 4936 32
4936 6154 32
6154 2928 32
2928 9761 64
9761 6080 96
6080 766 32
766 10318 128
10318 5456 160
5456 1715 32
1715 991 177
991 3189 32
3189 3801 32
3801 6015 111
6015 811 236
811 11129 69
11129 8165 33
8165 415 114
415 3920 33
3920 7294 64
7294 1522 32
1522 2556 32
2556 9974 32
9974 4777 96
4777 2904 32
2904 5046 64
5046 11605 32
11605 10516 32
10516 10545 128
10545 259 96
259 6319 32
6319 3103 32
3103 5343 32
5343 9332 96
9332 2123 64
2123 2607 32
2607 1305 32
1305 5894 32
5894 892 286
892 8421 69
8421 3369 89
3369 382 33
382 8817 64
8817 1848 32
1848 7202 32
7202 10544 131
10544 8884 69
8884 2562 32
2562 8856 33
8856 451 85
451 3278 74
3278 4693 65
4693 3514 214
3514 9364 69
9364 4958 64
4958 10888 67
10888 8304 69
8304 948 170
948 9443 630
9443 6221 43
6221 3596 32
3596 11789 360
11789 5408 169
5408 3944 32
3944 1254 72
1254 9788 60
9788 11124 75
11124 5866 113
5866 11359 76
11359 1985 27
1985 6581 157
6581 6698 44
6698 239 32
239 3032 32
3032 2923 27
2923 5639 129
5639 2431 111
2431 3725 64
3725 4004 116
4004 11064 41
11064 2748 113
2748 3555 28
3555 5258 32
5258 7938 64
7938 7010 112
7010 9531 119
9531 8673 125
8673 8095 32
8095 1215 32
1215 1353 64
1353 4121 27
4121 7307 125
7307 3639 82
3639 8472 85
8472 4822 64
4822 10952 32
10952 11294 32
11294 3835 27
3835 11258 50
11258 6913 189
6913 1971 69
1971 4310 72
4310 4211 27
4211 5986 44
5986 171 157
171 7811 119
7811 2538 167
2538 10254 75
10254 9977 117
9977 7520 27
7520 11417 32
11417 11676 32
11676 10726 32
10726 4969 32
4969 9868 48
9868 1645 48
1645 7595 28
7595 441 128
441 10455 100
10455 7752 75
7752 715 32
715 11100 28
11100 536 380
536 3605 126
3605 10031 59
10031 4487 134
4487 10734 69
10734 5593 89
5593 6633 65
6633 6725 69
6725 10472 96
10472 883 64
883 8907 64
8907 5219 146
5219 1272 111
1272 9354 100
9354 7276 69
7276 10057 32
10057 6344 69
6344 10967 34
10967 6025 89
6025 912 211
912 10303 182
10303 11089 50
11089 6470 109
6470 5902 64
5902 5173 32
5173 8912 48
8912 1065 48
1065 1828 144
1828 11466 48
11466 3001 64
3001 193 128
193 2321 32
2321 8441 64
8441 3557 48
3557 2509 48
2509 3579 128
3579 10063 32
10063 2194 64
2194 3456 96
3456 2156 96
2156 7026 64
7026 459 114
459 3654 91
3654 6781 64
6781 9758 32
9758 1044 92
1044 3168 146
3168 6732 92
6732 591 112
591 10178 112
10178 6833 27
6833 9279 105
9279 4309 69
4309 4645 32
4645 7822 33
7822 3000 54
3000 2126 111
2126 8707 110
8707 5061 146
5061 6638 149
6638 1107 59
1107 3500 111
3500 8296 76
8296 4617 96
4617 8492 110
8492 9110 96
9110 9105 92
9105 4912 62
4912 3073 33
3073 5998 64
5998 4254 69
4254 954 32
954 8442 69
8442 7953 96
7953 2569 32
2569 6394 64
6394 1704 32
1704 10252 32
10252 5379 128
5379 5236 114
5236 1532 111
1532 1683 62
1683 10277 59
10277 534 32
534 4086 117
4086 5168 187
5168 7999 115
7999 6809 126
6809 7917 128
7917 3028 60
3028 3373 169
3373 9086 111
9086 5448 64
5448 10904 64
10904 8662 96
8662 7748 111
7748 8243 41
8243 1890 59
1890 5344 32
5344 9605 32
9605 6425 60
6425 1076 41
1076 2028 107
2028 1616 96
1616 10844 73
10844 2455 73
2455 8071 96
8071 3533 110
3533 3735 96
3735 4538 76
4538 11797 116
11797 9464 64
9464 4873 128
4873 7142 64
7142 7205 64
7205 737 110
737 992 80
992 453 144
453 2867 112
2867 4480 119
4480 1782 164
1782 10836 27
10836 4592 32
4592 11215 64
11215 10517 28
10517 9415 113
9415 6379 55
6379 8401 157
8401 11017 44
11017 6571 32
6571 795 96
795 7341 64
7341 10110 64
10110 11131 64
11131 5745 64
5745 11669 110
11669 7328 64
7328 869 32
869 8219 32
8219 1539 32
1539 6717 32
6717 5896 64
5896 6885 92
6885 3399 57
3399 2000 43
2000 1984 44
1984 1291 153
1291 6924 115
6924 8654 89
8654 6325 101
6325 6897 76
6897 588 111
588 6366 76
6366 10873 62
10873 8379 73
8379 5851 199
5851 9815 99
9815 9602 92
9602 11160 32
11160 2800 32
2800 8853 32
8853 9575 116
9575 9208 72
9208 5540 64
5540 2480 155
2480 675 80
675 8506 32
8506 2162 80
2162 5010 80
5010 11835 64
11835 6012 32
6012 5562 32
5562 6801 64
6801 11714 64
11714 1151 32
1151 1271 32
1271 7673 48
7673 9847 80
9847 4247 110
4247 9966 64
9966 1505 80
1505 10161 110
10161 4780 48
4780 7141 32
7141 182 32
182 4910 32
4910 2473 32
2473 10558 32
10558 11526 112
11526 7119 48
7119 10038 48
10038 5467 112
5467 8355 68
8355 6458 39
6458 4928 64
4928 3852 39
3852 5552 39
5552 568 110
568 5380 60
5380 2781 17
2781 9213 34
9213 3455 27
3455 4467 107
4467 1453 48
1453 9489 60
9489 9904 57
9904 3759 96
3759 1398 32
1398 7462 64
7462 2452 64
2452 2023 64
2023 5980 96
5980 6255 32
6255 8631 128
8631 4446 32
4446 1817 64
1817 11306 64
11306 11003 64
11003 6963 65
6963 9014 27
9014 10184 112
10184 1283 64
1283 10833 32
10833 9373 32
9373 11042 32
11042 8483 32
8483 10197 32
10197 3179 64
3179 6338 64
6338 9545 64
9545 4425 80
4425 9345 48
9345 4559 32
4559 28 32
28 10622 32
10622 10680 32
10680 9988 32
9988 5660 64
5660 8211 48
8211 5999 80
5999 1123 32
1123 11238 96
11238 1993 112
1993 90 112
90 11658 240
11658 10369 96
10369 8970 119
8970 7126 105
7126 5072 89
5072 9316 27
9316 11848 59
11848 11301 81
11301 11094 114
11094 9184 88
9184 5798 123
5798 4861 96
4861 1383 110
1383 11775 48
11775 10781 48
10781 10395 48
10395 7419 64
7419 6373 80
6373 3203 64
3203 9170 48
9170 11610 80
11610 1635 80
1635 6857 32
6857 7808 32
7808 11069 32
11069 3716 64
3716 1703 64
1703 3536 32
3536 8418 80
8418 2403 112
2403 1493 64
1493 11411 32
11411 9397 32
9397 6834 101
6834 139 78
139 8359 123
8359 9861 84
9861 5590 112
5590 7809 92
7809 2312 92
2312 184 59
184 3915 81
3915 3549 50
3549 4831 87
4831 1027 52
1027 1975 106
1975 3611 85
3611 10387 50
10387 6057 43
6057 11309 80
11309 5239 111
5239 4322 123
4322 5937 111
5937 11404 148
11404 1637 112
1637 11803 124
11803 10194 105
10194 5463 115
5463 10744 128
10744 3931 62
3931 4250 140
4250 7535 33
7535 5409 68
5409 4472 60
4472 3045 64
3045 5834 128
5834 6555 32
6555 7843 64
7843 6399 27
6399 2872 113
2872 4516 60
4516 7546 111
7546 330 55
330 9166 41
9166 80 60
80 9617 137
9617 10021 48
10021 396 32
396 10617 64
10617 10148 64
10148 7780 123
7780 8391 41
8391 3994 60
3994 8461 32
8461 9611 48
9611 10801 112
10801 2231 117
2231 5359 71
5359 7696 25
7696 9581 59
9581 1884 32
1884 9514 115
9514 763 96
763 10163 64
10163 882 96
882 10364 80
10364 11468 80
11468 4323 48
4323 6529 48
6529 3082 27
3082 8316 111
8316 6348 189
6348 10278 64
10278 10577 32
10577 2619 32
2619 1967 33
1967 7003 69
7003 11272 96
11272 9300 26
9300 6768 182
6768 9433 55
9433 563 111
563 296 64
296 4820 80
4820 1547 112
1547 4698 92
4698 4972 112
4972 9229 110
9229 907 96
907 11650 80
11650 9266 32
9266 1140 48
1140 7442 111
7442 8010 73
8010 9260 91
9260 3577 134
3577 8577 28
8577 6518 48
6518 735 48
735 11175 48
11175 9882 48
9882 11391 32
11391 1382 64
1382 9580 75
9580 4646 111
4646 342 64
342 3620 64
3620 5261 80
5261 5198 48
5198 7425 32
7425 2166 32
2166 9750 27
9750 8638 39
8638 3712 102
3712 641 75
641 5869 44
5869 6320 27
6320 9059 218
9059 4555 96
4555 4523 96
4523 5699 148
5699 2450 55
2450 10398 18
10398 5987 82
5987 4102 68
4102 5680 92
5680 393 112
393 4623 96
4623 1379 128
1379 4537 64
4537 10714 48
10714 3120 48
3120 6922 48
6922 4435 64
4435 3806 48
3806 2910 80
2910 289 80
289 7489 32
7489 10379 48
10379 2471 64
2471 11671 48
11671 1174 32
1174 6444 48
6444 385 48
385 1243 32
1243 9569 48
9569 3270 48
3270 9289 48
9289 8336 48
8336 3375 32
3375 9046 60
9046 6024 43
6024 7693 136
7693 4943 96
4943 5946 92
5946 9819 40
9819 11765 94
11765 3291 57
3291 7855 43
7855 5265 28
5265 4541 46
4541 3215 27
3215 8136 73
8136 10415 69
10415 6131 96
6131 436 75
436 9386 142
9386 1393 26
1393 8658 71
8658 11344 96
11344 2987 33
2987 3670 126
3670 9968 76
9968 2631 64
2631 3461 64
3461 9342 64
9342 6224 110
6224 3859 32
3859 8073 32
8073 6475 64
6475 11044 32
11044 1761 32
1761 7268 64
7268 10464 48
10464 10672 60
10672 3446 80
3446 9543 59
9543 11087 78
11087 6647 64
6647 2355 130
2355 7790 75
7790 7713 150
7713 2260 74
2260 8448 79
8448 7708 101
7708 11450 32
11450 6635 32
6635 5804 33
5804 220 74
220 2547 56
2547 1427 27
1427 4477 43
4477 5577 32
5577 10294 32
10294 3059 32
3059 9894 110
9894 5742 64
5742 6144 91
6144 9636 111
9636 10636 80
10636 6560 64
6560 1143 162
1143 4650 39
4650 10964 64
10964 10361 60
10361 7972 160
7972 1930 128
1930 10903 60
10903 8578 160
8578 1352 32
1352 7647 32
7647 3727 32
3727 4887 32
4887 6334 149
6334 33 154
33 1662 92
1662 6791 64
6791 2089 64
2089 2776 32
2776 4553 64
4553 8148 128
8148 5483 48
5483 11320 48
11320 8018 32
8018 8582 32
8582 1947 32
1947 4804 32
4804 4161 96
4161 10199 96
10199 8862 64
8862 5422 64
5422 10670 64
10670 2949 64
2949 8061 128
8061 2021 96
2021 1255 110
1255 5546 96
5546 6088 110
6088 5548 110
5548 4844 48
4844 5976 48
5976 7606 110
7606 1778 64
1778 6387 64
6387 5083 80
5083 4709 96
4709 174 80
174 5700 96
5700 4412 80
4412 4470 110
4470 3680 80
3680 6391 96
6391 4568 80
4568 7872 96
7872 1276 80
1276 3176 110
3176 10123 80
10123 7666 96
7666 6855 80
6855 1114 96
1114 8257 80
8257 10204 112
10204 11843 110
11843 7357 110
7357 10470 110
10470 66 112
66 10996 80
10996 9125 96
9125 9950 80
9950 2161 96
2161 1760 80
1760 6670 110
6670 739 80
739 9978 96
9978 4128 80
4128 6749 96
6749 1554 80
1554 7942 112
7942 6332 112
6332 7069 110
7069 3573 110
3573 8185 110
8185 1647 110
1647 8315 128
8315 7897 110
7897 4185 110
4185 3348 110
3348 3426 110
3426 9468 112
9468 9284 96
9284 9038 110
9038 4129 96
4129 2136 110
2136 6759 96
6759 7746 110
7746 2932 96
2932 1577 110
1577 6623 96
6623 107 160
107 7517 96
7517 2982 80
2982 7589 144
7589 8116 112
8116 5959 80
5959 3476 64
3476 11670 80
11670 4945 144
4945 3191 112
3191 9152 110
9152 1982 73
1982 5600 73
5600 2201 110
2201 2492 110
2492 7779 112
7779 11840 110
11840 3603 110
3603 8413 110
8413 3347 64
3347 4726 80
4726 11511 48
11511 9593 32
9593 54 64
54 6246 80
6246 4721 48
4721 4437 64
4437 8833 80
8833 8228 64
8228 212 48
212 7590 32
7590 2749 96
2749 181 110
181 5333 96
5333 2669 80
2669 1959 110
1959 7287 80
7287 6253 96
6253 2573 110
2573 3784 96
3784 9856 80
9856 7812 144
7812 9461 110
9461 9760 110
9760 2380 112
2380 2957 80
2957 4188 32
4188 8793 32
8793 3607 80
3607 6739 110
6739 9225 80
9225 11632 64
11632 1815 80
1815 7211 110
7211 11447 80
11447 8825 64
8825 10860 80
10860 6230 141
6230 9694 64
9694 3765 64
3765 5753 96
5753 4968 128
4968 2997 32
2997 8239 96
8239 8935 64
8935 177 128
177 689 32
689 343 32
343 11237 64
11237 5923 32
5923 9568 64
9568 7244 32
7244 3703 96
3703 4642 160
4642 2744 64
2744 7448 32
7448 6469 96
6469 3619 64
3619 7301 32
7301 7053 64
7053 8513 96
8513 8642 96
8642 7458 64
7458 8306 32
8306 4166 32
4166 3811 64
3811 1356 32
1356 5075 64
5075 2022 32
2022 5439 32
5439 5373 64
5373 5891 64
5891 9442 64
9442 3292 64
3292 10823 64
10823 685 32
685 10423 64
10423 5339 32
5339 9626 32
9626 10921 64
10921 4939 64
4939 6639 96
6639 4815 32
4815 8463 32
8463 11142 32
11142 11400 64
11400 6061 32
6061 6684 64
6684 4303 64
4303 6443 135
6443 9074 28
9074 3644 32
3644 6445 32
6445 11540 32
11540 11513 32
11513 785 64
785 6969 128
6969 2375 48
2375 10621 48
10621 264 32
264 4603 32
4603 6405 32
6405 6697 32
6697 208 96
208 10180 32
10180 5469 64
5469 3306 32
3306 10317 32
10317 7597 32
7597 2125 32
2125 1566 32
1566 1978 32
1978 6166 32
6166 3462 32
3462 5622 96
5622 11752 32
11752 8687 32
8687 6985 64
6985 10976 64
10976 11531 64
11531 5975 32
5975 8262 48
8262 7229 48
7229 7622 48
7622 4988 48
4988 8896 32
8896 4786 32
4786 7642 64
7642 3708 32
3708 8562 48
8562 4607 48
4607 8300 64
8300 9447 32
9447 2976 80
2976 5378 80
5378 5372 48
5372 1328 48
1328 11821 64
11821 1936 64
1936 9221 32
9221 3088 96
3088 4359 64
4359 6049 64
6049 7015 32
7015 7364 32
7364 540 48
540 322 112
322 2803 128
2803 7885 64
7885 1045 64
1045 7392 48
7392 3395 48
3395 3492 32
3492 7891 64
7891 10578 32
10578 9696 59
9696 3152 81
3152 8181 59
8181 2927 32
2927 1323 64
1323 2505 32
2505 379 96
379 10314 97
10314 8543 89
8543 1333 96
1333 1748 64
1748 1469 32
1469 4268 32
4268 10692 64
10692 8676 32
8676 5502 32
5502 6576 96
6576 6098 32
6098 5871 32
5871 5183 32
5183 6692 32
6692 679 64
679 6022 33
6022 4549 69
4549 61 64
61 4432 32
4432 10840 32
10840 5118 89
5118 9487 69
9487 9374 141
9374 384 64
384 3892 48
3892 3150 64
3150 10266 64
10266 11007 64
11007 5291 64
5291 5656 96
5656 2377 146
2377 255 110
255 2284 110
2284 6785 128
6785 3379 110
3379 7600 110
7600 6534 128
6534 1440 112
1440 1160 110
1160 11220 112
11220 2840 110
2840 6899 112
6899 3597 112
3597 4852 73
4852 7890 55
7890 2845 41
2845 5832 111
5832 4089 112
4089 11508 110
11508 8766 112
8766 10658 128
10658 3397 110
3397 4494 116
4494 11032 41
11032 4255 87
4255 5837 105
5837 11427 87
11427 10383 112
10383 10677 110
10677 8909 110
8909 10126 110
10126 444 80
444 6667 64
6667 6984 64
6984 11196 64
11196 2096 32
2096 1032 48
1032 4136 48
4136 6053 44
6053 1718 116
1718 2712 110
2712 9180 110
9180 1965 110
1965 615 110
615 3483 110
3483 4840 128
4840 2057 111
2057 4158 60
4158 11084 27
11084 829 94
829 2672 55
2672 584 51
584 9416 95
9416 6878 74
6878 1557 47
1557 7709 55
7709 6603 46
6603 4296 18
4296 213 87
213 2978 72
2978 9138 96
9138 9255 32
9255 4992 32
4992 9093 129
9093 5702 18
5702 6829 123
6829 3263 112
3263 4581 80
4581 0 128
